timestamp,open,high,low,close,volume,buy_vol,sell_vol
1778976000000,2179.69,2184.95,2172.12,2176.67,0.0,0.0,0.0
1778979600000,2176.66,2182.65,2167.02,2168.42,0.0,0.0,0.0
1778983200000,2168.43,2175.33,2168.25,2173.5,0.0,0.0,0.0
1778986800000,2173.51,2183.71,2173.13,2180.67,0.0,0.0,0.0
1778990400000,2180.67,2189.5,2180.07,2186.3,0.0,0.0,0.0
1778994000000,2186.3,2194.99,2184.17,2184.56,0.0,0.0,0.0
1778997600000,2184.56,2186.9,2180.16,2184.11,0.0,0.0,0.0
1779001200000,2184.11,2187.46,2181.3,2185.52,0.0,0.0,0.0
1779004800000,2185.51,2186.45,2182.13,2185.15,0.0,0.0,0.0
1779008400000,2185.14,2190.5,2184.88,2189.0,0.0,0.0,0.0
1779012000000,2189.01,2197.77,2189.0,2193.4,0.0,0.0,0.0
1779015600000,2193.4,2193.75,2187.0,2191.1,0.0,0.0,0.0
1779019200000,2191.09,2197.15,2190.35,2193.4,0.0,0.0,0.0
1779022800000,2193.39,2194.14,2186.2,2191.09,0.0,0.0,0.0
1779026400000,2191.1,2191.49,2177.0,2185.68,0.0,0.0,0.0
1779030000000,2185.67,2187.79,2180.0,2185.34,0.0,0.0,0.0
1779033600000,2185.35,2188.14,2181.33,2181.66,0.0,0.0,0.0
1779037200000,2181.66,2184.0,2175.17,2182.81,0.0,0.0,0.0
1779040800000,2182.82,2187.72,2178.0,2187.4,0.0,0.0,0.0
1779044400000,2187.41,2193.0,2186.24,2191.26,0.0,0.0,0.0
1779048000000,2191.26,2192.96,2185.69,2188.26,0.0,0.0,0.0
1779051600000,2188.26,2194.15,2186.04,2190.75,0.0,0.0,0.0
1779055200000,2190.75,2190.75,2172.02,2178.84,0.0,0.0,0.0
1779058800000,2178.85,2179.0,2081.14,2129.6,0.0,0.0,0.0
1779062400000,2129.6,2130.63,2102.42,2114.57,0.0,0.0,0.0
1779066000000,2114.57,2120.55,2105.25,2116.59,0.0,0.0,0.0
1779069600000,2116.59,2123.33,2111.46,2115.4,0.0,0.0,0.0
1779073200000,2115.41,2122.8,2114.7,2117.38,0.0,0.0,0.0
1779076800000,2117.37,2124.77,2113.22,2123.74,0.0,0.0,0.0
1779080400000,2123.74,2124.7,2116.0,2117.52,0.0,0.0,0.0
1779084000000,2117.52,2120.3,2108.01,2117.93,0.0,0.0,0.0
1779087600000,2117.94,2123.0,2110.7,2119.52,0.0,0.0,0.0
1779091200000,2119.53,2122.86,2116.33,2120.16,0.0,0.0,0.0
1779094800000,2120.15,2120.52,2114.67,2115.89,0.0,0.0,0.0
1779098400000,2115.88,2116.66,2111.5,2113.5,99031874.8497,49362273.8611,49669600.9886
1779102000000,2113.51,2139.76,2109.19,2133.11,173646104.81190002,79995942.1658,93650162.6461
1779105600000,2133.11,2156.71,2133.11,2150.0,567178923.4029,342219799.7221,224959123.6808
1779109200000,2150.0,2150.64,2119.06,2130.06,765442778.4068999,414100417.5904,351342360.8165
1779112800000,2130.05,2130.2,2096.17,2109.41,813420997.424,366324798.5376,447096198.8864
1779116400000,2109.41,2110.66,2091.78,2106.72,949490900.581,424291506.2876,525199394.2934
1779120000000,2106.72,2110.93,2088.9,2096.87,724225578.2451,355135842.7033,369089735.5418
1779123600000,2096.86,2109.61,2094.19,2107.3,472153975.916,226397185.9351,245756789.9809
1779127200000,2107.3,2108.34,2076.01,2080.17,210604850.6001,123857981.6421,86746868.958
1779130800000,2080.17,2127.94,2078.1,2124.4,653229551.5875,269008021.9289,384221529.6586
1779134400000,2124.41,2130.6,2113.69,2116.61,840987560.9812,458635774.894,382351786.0872
1779138000000,2116.6,2142.0,2113.32,2136.12,255348240.2423,119042705.5101,136305534.7322
1779141600000,2136.13,2142.0,2128.49,2134.5,282899152.5275,164904905.5012,117994247.0263
1779145200000,2134.51,2137.95,2126.22,2129.03,202530564.5147,91401023.4992,111129541.0155
1779148800000,2129.03,2146.61,2127.16,2134.98,132081427.3967,62013439.6274,70067987.7693
1779152400000,2134.97,2137.28,2122.22,2123.92,245445475.09679997,142976504.765,102468970.3318
1779156000000,2123.91,2135.0,2118.21,2122.3,268781066.1373,119456435.2456,149324630.8917
1779159600000,2122.29,2133.84,2121.13,2130.62,285900583.3606,149698369.8421,136202213.5185
1779163200000,2130.62,2136.0,2126.81,2132.64,152011914.0434,86174451.2796,65837462.7638
1779166800000,2132.63,2136.49,2122.42,2134.02,165742933.49699998,73598626.5115,92144306.9855
1779170400000,2134.03,2139.38,2131.2,2136.33,229659220.8015,126697539.2904,102961681.5111
1779174000000,2136.33,2144.0,2134.11,2139.85,152398213.7247,81626699.8786,70771513.8461
1779177600000,2139.86,2140.58,2129.61,2132.27,198662733.10219997,109922003.7901,88740729.3121
1779181200000,2132.27,2133.26,2110.3,2113.65,218205613.87690002,96021422.8616,122184191.0153
1779184800000,2113.66,2121.49,2105.6,2117.74,511022731.3,250225971.5618,260796759.7382
1779188400000,2117.74,2119.63,2108.28,2109.97,438030585.3984,218666636.8702,219363948.5282
1779192000000,2109.97,2118.8,2107.76,2117.51,182196050.7499,88735222.4467,93460828.3032
1779195600000,2117.5,2126.82,2106.61,2118.04,143289794.33380002,75896212.4012,67393581.9326
1779199200000,2118.04,2122.73,2092.4,2105.69,653181370.4749,326482941.0922,326698429.3827
1779202800000,2105.68,2112.99,2102.59,2109.28,876984548.9303,385484778.8752,491499770.0551
1779206400000,2109.28,2121.36,2106.02,2119.99,275304283.3969,133817825.1958,141486458.2011
1779210000000,2120.0,2124.34,2111.68,2114.86,278194098.7496,149915624.0125,128278474.7371
1779213600000,2114.86,2118.8,2109.72,2114.05,231226056.0216,117204563.5926,114021492.429
1779217200000,2114.06,2122.21,2109.32,2112.39,123507608.1289,57005726.336,66501881.7929
1779220800000,2112.38,2118.0,2111.5,2117.39,146899968.3706,68655420.0155,78244548.3551
1779224400000,2117.4,2119.8,2115.85,2116.23,46896811.2135,24676667.8902,22220143.3233
1779228000000,2116.23,2116.23,2101.5,2105.27,45537031.282000005,21613360.2003,23923671.0817
1779231600000,2105.28,2117.83,2103.63,2110.93,181229065.93980002,90783371.723,90445694.2168
1779235200000,2110.93,2115.86,2102.37,2110.56,163305080.5528,78898790.2831,84406290.2697
1779238800000,2110.55,2118.26,2102.21,2114.2,196707537.36,105940088.5234,90767448.8366
1779242400000,2114.2,2116.29,2105.3,2108.54,228760923.3651,120332246.1682,108428677.1969
1779246000000,2108.53,2115.36,2105.13,2110.73,126619366.6791,68456624.7212,58162741.9579
1779249600000,2110.74,2113.9,2106.2,2112.38,112842344.50549999,55350798.5879,57491545.9176
1779253200000,2112.39,2129.66,2112.38,2124.66,84615256.34349999,41346301.6812,43268954.6623
1779256800000,2124.65,2133.36,2124.39,2132.91,412581311.40139997,226763765.3693,185817546.0321
1779260400000,2132.91,2135.53,2127.01,2128.6,226186359.9682,128958213.2326,97228146.7356
1779264000000,2128.59,2137.14,2126.7,2130.46,221850186.3186,102413183.1062,119437003.2124
1779267600000,2130.45,2132.0,2126.5,2128.38,260377859.9174,122680452.4393,137697407.4781
1779271200000,2128.38,2135.95,2128.37,2129.55,124223532.3353,63203788.8309,61019743.5044
1779274800000,2129.55,2131.0,2123.13,2127.32,143055549.2213,72890712.3679,70164836.8534
1779278400000,2127.31,2139.63,2125.88,2133.0,169070287.71649998,80388379.5546,88681908.1619
1779282000000,2133.0,2134.53,2113.85,2119.96,206176669.97100002,116182257.089,89994412.882
1779285600000,2119.96,2139.0,2112.35,2134.01,531119051.41349995,257021762.512,274097288.9015
1779289200000,2134.0,2148.57,2128.0,2135.88,649412498.6616,340347456.4252,309065042.2364
1779292800000,2135.87,2139.83,2123.0,2134.36,584314839.9695001,314061262.5908,270253577.3787
1779296400000,2134.35,2148.0,2131.04,2139.34,320527956.9838,148157834.9409,172370122.0429
1779300000000,2139.34,2140.33,2130.01,2131.24,330875059.5401,177864105.1574,153010954.3827
1779303600000,2131.23,2141.29,2128.06,2138.42,189840829.5431,98603314.1067,91237515.4364
1779307200000,2138.41,2140.0,2128.28,2135.01,163627181.5325,89473804.5773,74153376.9552
1779310800000,2135.01,2137.81,2129.6,2129.94,150911076.1393,68432418.8761,82478657.2632
1779314400000,2129.93,2129.93,2117.31,2127.19,55214745.1831,32013003.1781,23201742.005
1779318000000,2127.2,2129.64,2121.57,2128.66,212537386.9349,94778462.0821,117758924.8528
1779321600000,2128.67,2144.3,2127.61,2142.01,87977518.7083,48035486.2755,39942032.4328
1779325200000,2142.0,2158.07,2138.19,2140.17,215137194.9242,113608864.6547,101528330.2695
1779328800000,2140.18,2147.32,2138.64,2140.93,475324234.0083,271949736.1377,203374497.8706
1779332400000,2140.94,2146.18,2139.85,2144.9,135393114.9857,69385195.4743,66007919.5114
1779336000000,2144.9,2148.34,2141.64,2143.91,81986378.0465,44362350.0712,37624027.9753
1779339600000,2143.91,2147.22,2131.67,2135.64,92759616.9825,44519504.4456,48240112.5369
1779343200000,2135.64,2137.84,2126.7,2127.85,193147571.06120002,85854021.0485,107293550.0127
1779346800000,2127.85,2136.31,2123.03,2134.05,258189891.6421,129005322.8604,129184568.7817
1779350400000,2134.04,2147.73,2134.0,2137.01,283988138.49909997,155790871.8974,128197266.6017
1779354000000,2137.0,2139.9,2126.78,2127.12,369189279.6085,199047911.9102,170141367.6983
1779357600000,2127.12,2129.45,2108.62,2113.49,216471971.4626,96684531.3546,119787440.108
1779361200000,2113.49,2119.14,2110.85,2114.2,707502215.3873999,312578739.09,394923476.2974
1779364800000,2114.2,2118.87,2111.23,2116.32,195166367.7704,94730348.2946,100436019.4758
1779368400000,2116.32,2124.22,2103.18,2119.51,206468032.3157,111837321.6386,94630710.6771
1779372000000,2119.5,2124.91,2109.19,2121.14,547581182.8736,274712600.159,272868582.7146
1779375600000,2121.14,2137.5,2118.13,2131.36,405770462.2105,208483036.4312,197287425.7793
1779379200000,2131.35,2135.45,2121.56,2126.95,539967782.1382,271667434.1344,268300348.0038
1779382800000,2126.95,2153.0,2124.95,2145.76,242737164.66369998,115113434.8441,127623729.8196
1779386400000,2145.77,2147.2,2120.0,2126.19,770458923.4133,389802426.7076,380656496.7057
1779390000000,2126.18,2145.2,2125.58,2142.09,463736696.4671,229749379.3804,233987317.0867
1779393600000,2142.1,2142.72,2136.14,2137.87,249875833.57770002,140013659.3309,109862174.2468
1779397200000,2137.87,2140.26,2133.17,2134.63,103471421.64140001,45081215.4661,58390206.1753
1779400800000,2134.63,2136.13,2129.63,2130.7,67205830.8314,29124750.6825,38081080.1489
1779404400000,2130.69,2136.28,2126.06,2132.91,84052428.91679999,36575568.9368,47476859.98
1779408000000,2132.9,2134.35,2128.12,2128.32,108598541.6607,59625725.765,48972815.8957
1779411600000,2128.33,2136.44,2124.59,2134.98,101179219.11320001,44040271.4257,57138947.6875
1779415200000,2134.99,2139.2,2132.86,2136.95,133123722.5308,72826424.6266,60297297.9042
1779418800000,2136.95,2140.61,2134.09,2137.08,116326713.70300001,52487334.7068,63839378.9962
1779422400000,2137.09,2140.58,2131.56,2132.83,71493714.9063,38009669.1693,33484045.737
1779426000000,2132.83,2135.28,2126.43,2128.57,116097923.9431,59415318.1495,56682605.7936
1779429600000,2128.57,2130.33,2123.04,2124.98,134587057.9118,69462085.6498,65124972.262
1779433200000,2124.97,2132.0,2121.22,2127.6,180563289.545,94041409.0023,86521880.5427
1779436800000,2127.61,2132.8,2119.0,2121.65,179843713.6378,93053938.9933,86789774.6445
1779440400000,2121.65,2124.74,2118.26,2123.18,252857653.9401,114406503.9959,138451149.9442
1779444000000,2123.17,2124.86,2120.26,2122.43,170417065.5354,95125275.3006,75291790.2348
1779447600000,2122.43,2129.99,2119.2,2129.71,64097802.0321,32478640.0168,31619162.0153
1779451200000,2129.71,2137.42,2128.12,2133.91,146502093.7252,76707460.4719,69794633.2533
1779454800000,2133.91,2134.5,2122.65,2129.04,240585811.1119,116043614.2897,124542196.8222
1779458400000,2129.04,2129.04,2111.2,2116.0,276858672.2876,128690404.3527,148168267.9349
1779462000000,2116.0,2124.99,2111.11,2118.72,454242240.4647,209270710.8494,244971529.6153
1779465600000,2118.72,2123.22,2117.31,2122.13,325915462.0084,167138954.7086,158776507.2998
1779469200000,2122.13,2129.59,2118.32,2118.8,121572827.5191,58005585.8145,63567241.7046
1779472800000,2118.8,2120.89,2083.0,2099.21,269886548.9065,127874965.6925,142011583.214
1779476400000,2099.22,2102.42,2055.58,2064.72,853243714.904,351556180.082,501687534.822
1779480000000,2064.72,2078.0,2063.52,2072.36,1235207482.5052,545250802.0557,689956680.4495
1779483600000,2072.36,2078.8,2070.63,2077.2,356126740.04410005,178868964.4124,177257775.6317
1779487200000,2077.2,2078.79,2065.0,2071.89,127613997.2709,60435998.0222,67177999.2487
1779490800000,2071.9,2076.46,2055.8,2065.14,172602960.0187,82295832.4538,90307127.5649
1779494400000,2065.15,2069.8,2050.34,2064.01,264138710.2892,123256868.9329,140881841.3563
1779498000000,2064.01,2069.63,2062.0,2068.11,384905390.6764,189179874.6672,195725516.0092
1779501600000,2068.12,2069.82,2063.8,2067.43,136313507.016,70428579.4433,65884927.5727
1779505200000,2067.42,2071.33,2067.24,2070.02,83310494.29980001,45205430.9718,38105063.328
1779508800000,2070.02,2070.21,2064.5,2066.2,80257862.5072,44512247.5351,35745614.9721
1779512400000,2066.2,2067.05,2061.0,2064.16,89645085.46700001,38991703.9114,50653381.5556
1779516000000,2064.16,2064.94,2059.63,2061.0,95405892.843,45649522.0577,49756370.7853
1779519600000,2060.99,2062.41,2006.47,2027.74,90348219.0757,39649224.4157,50698994.66
1779523200000,2027.74,2031.45,2020.2,2029.51,1535310728.0307999,666637987.4337,868672740.5971
1779526800000,2029.5,2030.31,2026.17,2026.5,443347957.53859997,241359244.599,201988712.9396
1779530400000,2026.5,2032.78,2026.04,2030.5,130603731.8022,63208038.4445,67395693.3577
1779534000000,2030.49,2034.67,2029.41,2030.29,95129571.7747,51540254.5957,43589317.179
1779537600000,2030.3,2031.08,2026.14,2030.1,118106421.715,60804281.9006,57302139.8144
1779541200000,2030.1,2045.29,2030.01,2043.64,84172738.23179999,42563058.5034,41609679.7284
1779544800000,2043.64,2064.81,2039.55,2060.39,460032223.0304,237520385.7961,222511837.2343
1779548400000,2060.39,2067.81,2054.67,2059.46,522258681.19290006,297222205.9387,225036475.2542
1779552000000,2059.47,2064.24,2056.14,2060.61,447259612.2163,203704490.9141,243555121.3022
1779555600000,2060.61,2064.5,2058.3,2063.02,177073002.4835,90746140.0833,86326862.4002
1779559200000,2063.02,2082.69,2062.47,2073.32,100834130.7505,52908418.8041,47925711.9464
1779562800000,2073.32,2080.0,2068.63,2076.55,489978571.67990005,273785288.7648,216193282.9151
1779566400000,2076.56,2146.45,2073.5,2145.22,159072386.28469998,74558637.359,84513748.9257
1779570000000,2145.22,2149.37,2102.04,2115.99,1453289202.8831,795015974.7839,658273228.0992
1779573600000,2116.0,2119.35,2102.24,2115.57,752152282.1489,349708699.9489,402443582.2
1779577200000,2115.56,2120.75,2113.24,2116.72,241487743.4322,113987158.2079,127500585.2243
1779580800000,2116.72,2120.54,2111.35,2118.37,124124619.5257,61219092.2908,62905527.2349
1779584400000,2118.38,2124.53,2117.11,2121.44,114320234.50490001,56484146.0472,57836088.4577
1779588000000,2121.43,2124.5,2117.12,2121.54,136207103.5216,77311825.3543,58895278.1673
1779591600000,2121.54,2126.58,2115.36,2118.16,102419102.2744,44657238.9905,57761863.2839
1779595200000,2118.16,2122.71,2118.16,2119.11,128667681.7454,59071378.0908,69596303.6546
1779598800000,2119.1,2120.59,2112.63,2119.03,57203267.8302,29428494.1464,27774773.6838
1779602400000,2119.03,2129.39,2116.26,2127.14,131125785.0065,65666943.0352,65458841.9713
1779606000000,2127.15,2128.99,2118.57,2120.26,159806270.4515,90813403.6857,68992866.7658
1779609600000,2120.26,2122.72,2118.24,2119.6,113694643.3014,50823013.9665,62871629.3349
1779613200000,2119.59,2123.64,2118.27,2122.58,84791173.4514,44772444.8546,40018728.5968
1779616800000,2122.58,2131.46,2118.42,2121.49,94991671.37470001,52155630.4834,42836040.8913
1779620400000,2121.49,2126.67,2121.34,2124.99,194595705.3193,105775651.8399,88820053.4794
1779624000000,2125.0,2125.74,2116.02,2119.16,105755007.3912,48400327.833,57354679.5582
1779627600000,2119.17,2120.25,2105.04,2109.46,158882430.8992,66046947.8097,92835483.0895
1779631200000,2109.47,2111.86,2077.63,2097.4,299605005.1844,129010746.2091,170594258.9753
1779634800000,2097.39,2099.34,2093.0,2095.07,963390989.3422999,435427039.6983,527963949.644
1779638400000,2095.06,2108.58,2094.2,2102.81,137194726.9457,75006689.9581,62188036.9876
1779642000000,2102.82,2105.79,2100.37,2102.01,288911201.8151,160032808.5672,128878393.2479
1779645600000,2102.0,2104.0,2096.63,2099.01,78600033.47150001,35558632.7527,43041400.7188
1779649200000,2099.01,2101.88,2095.23,2099.87,74875204.28220001,37273911.1263,37601293.1559
1779652800000,2099.88,2101.26,2090.53,2092.21,73006851.5044,36170576.9719,36836274.5325
1779656400000,2092.21,2098.19,2060.59,2069.76,123111962.10170001,53465548.2783,69646413.8234
1779660000000,2069.77,2098.68,2069.35,2091.47,512071579.9447,197475457.1856,314596122.7591
1779663600000,2091.47,2106.63,2090.39,2099.01,403042101.17260003,215183947.5847,187858153.5879
1779667200000,2099.0,2108.88,2098.8,2104.31,216631510.1471,127503992.4145,89127517.7326
1779670800000,2104.32,2107.28,2091.82,2093.5,160847200.31730002,80181153.5488,80666046.7685
1779674400000,2093.5,2112.93,2093.5,2097.43,159105915.92909998,68639345.1917,90466570.7374
1779678000000,2097.44,2099.3,2091.13,2094.71,259271657.5246,145583499.7245,113688157.8001
1779681600000,2094.71,2107.42,2091.38,2105.11,110924378.5425,50816332.9095,60108045.633
1779685200000,2105.1,2110.86,2103.35,2107.18,195952319.5444,114699646.5969,81252672.9475
1779688800000,2107.18,2110.48,2098.19,2108.0,178843748.8935,84666986.108,94176762.7855
1779692400000,2108.0,2118.08,2104.57,2115.29,226977817.6051,110659609.2759,116318208.3292
1779696000000,2115.29,2116.9,2110.53,2115.82,329930770.35370004,181539544.2545,148391226.0992
1779699600000,2115.81,2123.54,2114.8,2115.58,110613622.4269,56348239.2018,54265383.2251
1779703200000,2115.59,2120.21,2113.6,2115.84,232075578.4612,121236033.0176,110839545.4436
1779706800000,2115.83,2119.48,2112.55,2113.84,110053726.9532,46918207.0426,63135519.9106
1779710400000,2113.85,2118.56,2110.96,2116.12,128412262.68329999,57996127.4924,70416135.1909
1779714000000,2116.12,2118.96,2113.29,2115.34,152120305.79079998,78708259.3123,73412046.4785
1779717600000,2115.34,2129.79,2114.79,2127.53,84613656.0449,37254613.4665,47359042.5784
1779721200000,2127.54,2137.99,2121.68,2126.12,380162580.0876,222208386.8259,157954193.2617
1779724800000,2126.12,2141.42,2123.67,2135.53,422878552.3099,225085853.4736,197792698.8363
1779728400000,2135.53,2139.97,2127.28,2127.89,282524218.95159996,165825294.6779,116698924.2737
1779732000000,2127.89,2133.2,2125.27,2125.9,205900622.0872,97027809.6091,108872812.4781
1779735600000,2125.91,2126.25,2115.31,2120.36,109706475.3247,53337507.8004,56368967.5243
1779739200000,2120.35,2122.28,2106.12,2107.75,190523000.9447,73758794.902,116764206.0427
1779742800000,2107.74,2112.2,2106.73,2110.0,216948097.7563,90491380.3223,126456717.434
1779746400000,2110.0,2114.78,2101.3,2102.69,103117057.98640001,58484419.1439,44632638.8425
1779750000000,2102.68,2113.0,2101.4,2111.81,203951296.7664,103151954.165,100799342.6014
1779753600000,2111.81,2113.09,2083.68,2096.6,114230973.45719999,67652630.89,46578342.5672
1779757200000,2096.6,2099.68,2087.0,2093.27,431004750.388,179667183.4434,251337566.9446
1779760800000,2093.28,2094.92,2083.36,2088.05,255767073.9609,135191212.7877,120575861.1732
1779764400000,2088.06,2093.3,2083.51,2092.49,200691434.613,96619760.3128,104071674.3002
1779768000000,2092.49,2095.5,2087.71,2092.67,166456972.39999998,91357675.034,75099297.366
1779771600000,2092.68,2102.68,2090.8,2099.81,128603731.3184,68347162.6218,60256568.6966
1779775200000,2099.81,2103.81,2094.0,2100.98,179703352.6592,104337363.7058,75365988.9534
1779778800000,2100.97,2101.67,2089.28,2094.31,122540050.4273,62831815.6161,59708234.8112
1779782400000,2094.32,2099.0,2094.0,2096.33,221033136.9695,93340160.5614,127692976.4081
1779786000000,2096.32,2098.78,2093.0,2095.59,69319335.9162,32803360.4514,36515975.4648
1779789600000,2095.59,2136.6,2093.3,2126.71,76290515.4762,35695048.243,40595467.2332
1779793200000,2126.7,2130.88,2117.19,2119.83,976789842.9328,500571770.1447,476218072.7881
1779796800000,2119.83,2126.1,2110.12,2125.65,375887676.14559996,205992204.5089,169895471.6367
1779800400000,2125.65,2130.94,2108.24,2124.27,381106500.0966,194668302.4452,186438197.6514
1779804000000,2124.28,2139.62,2104.07,2108.32,583269680.3886,295186642.4783,288083037.9103
1779807600000,2108.32,2111.22,2077.0,2086.31,1022348362.4501,486806215.7305,535542146.7196
1779811200000,2086.31,2089.3,2072.09,2078.7,990448220.9439,482372095.8589,508076125.085
1779814800000,2078.71,2083.25,2054.0,2069.67,544860339.9862,269273285.7841,275587054.2021
1779818400000,2069.67,2080.7,2065.37,2068.08,793997559.4578,369780838.5633,424216720.8945
1779822000000,2068.08,2076.27,2064.62,2073.74,305840544.1021,167974962.2615,137865581.8406
1779825600000,2073.75,2077.74,2072.91,2077.55,126750229.6152,70883877.8326,55866351.7826
1779829200000,2077.55,2077.93,2068.3,2072.1,81344764.8503,41051431.0133,40293333.837
1779832800000,2072.1,2075.7,2064.82,2067.99,88446958.0598,36396751.9588,52050206.101
1779836400000,2068.0,2076.16,2067.99,2072.99,135026860.323,67601414.1572,67425446.1658
1779840000000,2073.0,2083.93,2072.68,2082.53,86258465.6519,49538660.3411,36719805.3108
1779843600000,2082.53,2083.12,2070.52,2073.57,174023531.6625,100356307.3332,73667224.3293
1779847200000,2073.57,2075.3,2067.81,2075.29,171623119.9546,69081799.1852,102541320.7694
1779850800000,2075.3,2079.59,2067.77,2069.0,134446467.1717,67991769.8429,66454697.3288
1779854400000,2069.01,2072.49,2055.31,2071.24,173962070.1641,84236648.1999,89725421.9642
1779858000000,2071.24,2078.8,2070.54,2076.18,364563571.8821,163153594.9291,201409976.953
1779861600000,2076.19,2080.4,2073.74,2078.69,181952675.5404,89533526.7787,92419148.7617
1779865200000,2078.69,2083.46,2074.39,2082.71,178275154.6695,94094130.287,84181024.3825
