timestamp,open,high,low,close,volume,buy_vol,sell_vol
1778976000000,510.99,513.13,508.15,509.49,0.0,0.0,0.0
1778979600000,509.49,509.94,495.58,498.46,0.0,0.0,0.0
1778983200000,498.46,500.89,497.2,498.33,0.0,0.0,0.0
1778986800000,498.34,505.71,497.9,504.21,0.0,0.0,0.0
1778990400000,504.2,515.85,503.67,514.12,0.0,0.0,0.0
1778994000000,514.13,523.13,510.45,513.18,0.0,0.0,0.0
1778997600000,513.17,517.41,510.58,514.44,0.0,0.0,0.0
1779001200000,514.45,521.75,512.9,521.17,0.0,0.0,0.0
1779004800000,521.14,521.5,513.99,515.85,0.0,0.0,0.0
1779008400000,515.85,521.96,515.0,519.16,0.0,0.0,0.0
1779012000000,519.15,528.28,518.85,522.1,0.0,0.0,0.0
1779015600000,522.09,522.13,511.44,512.64,0.0,0.0,0.0
1779019200000,512.64,515.92,511.41,513.44,0.0,0.0,0.0
1779022800000,513.45,517.73,508.16,514.63,0.0,0.0,0.0
1779026400000,514.62,516.78,510.03,515.1,0.0,0.0,0.0
1779030000000,515.06,517.4,511.9,515.16,0.0,0.0,0.0
1779033600000,515.17,518.88,513.1,513.51,0.0,0.0,0.0
1779037200000,513.5,517.6,512.44,517.13,0.0,0.0,0.0
1779040800000,517.13,523.0,514.3,522.56,0.0,0.0,0.0
1779044400000,522.57,527.4,518.06,527.15,0.0,0.0,0.0
1779048000000,527.14,538.72,524.02,536.62,0.0,0.0,0.0
1779051600000,536.61,554.8,536.24,551.22,0.0,0.0,0.0
1779055200000,551.21,551.62,535.3,541.32,0.0,0.0,0.0
1779058800000,541.32,544.27,517.87,535.43,0.0,0.0,0.0
1779062400000,535.43,536.23,525.72,531.42,0.0,0.0,0.0
1779066000000,531.39,534.75,524.0,527.82,0.0,0.0,0.0
1779069600000,527.85,530.94,524.1,527.07,0.0,0.0,0.0
1779073200000,527.07,540.8,522.51,529.89,0.0,0.0,0.0
1779076800000,529.89,546.65,529.89,544.78,0.0,0.0,0.0
1779080400000,544.79,545.71,530.32,532.09,0.0,0.0,0.0
1779084000000,532.09,532.72,527.29,529.64,0.0,0.0,0.0
1779087600000,529.64,533.83,524.61,532.76,0.0,0.0,0.0
1779091200000,532.77,537.57,528.51,533.83,0.0,0.0,0.0
1779094800000,533.84,534.34,523.5,524.85,0.0,0.0,0.0
1779098400000,524.85,526.15,517.64,519.56,12767895.0153,6061388.6676,6706506.3477
1779102000000,519.57,525.72,514.0,524.73,18109696.0987,7317883.0311,10791813.0676
1779105600000,524.72,530.73,523.02,524.19,26156561.4292,13130650.5627,13025910.8665
1779109200000,524.2,527.6,519.45,522.83,20840748.3746,11141675.0354,9699073.3392
1779112800000,522.84,526.67,521.7,524.1,15094758.3136,7553159.1242,7541599.1894
1779116400000,524.06,537.32,522.6,533.23,11477811.958999999,5748709.5778,5729102.3812
1779120000000,533.22,536.08,527.27,528.22,26838461.915200002,15106308.5623,11732153.3529
1779123600000,528.22,532.25,527.63,529.76,15000046.7015,6496910.4113,8503136.2902
1779127200000,529.76,538.58,524.17,536.31,5861381.0823,3130034.4093,2731346.673
1779130800000,536.3,558.76,536.0,555.68,14586195.8198,6734746.9548,7851448.865
1779134400000,555.63,562.79,550.26,551.3,44217083.833399996,24189510.6824,20027573.151
1779138000000,551.29,562.75,547.18,558.94,20362485.658,10768507.2937,9593978.3643
1779141600000,558.94,571.88,558.23,559.53,16363546.0899,7929214.0436,8434332.0463
1779145200000,559.53,565.2,557.08,563.13,29729978.3722,15787895.1652,13942083.207
1779148800000,563.13,569.22,559.68,563.59,16592301.8574,8614687.939,7977613.9184
1779152400000,563.6,577.7,561.0,567.16,20394127.5844,11234148.0401,9159979.5443
1779156000000,567.15,576.31,562.75,563.65,35757678.5133,19802038.1126,15955640.4007
1779159600000,563.64,574.38,561.2,571.46,23783536.219899997,12046731.6715,11736804.5484
1779163200000,571.47,576.99,567.41,569.29,18204360.974799998,9761311.3732,8443049.6016
1779166800000,569.28,572.74,565.03,567.14,22836400.2474,11954736.8956,10881663.3518
1779170400000,567.15,570.21,564.15,567.03,15711625.2934,8068682.7336,7642942.5598
1779174000000,567.02,570.31,562.75,567.84,9949724.8105,5068854.4057,4880870.4048
1779177600000,567.84,569.11,561.87,562.13,12449861.6677,6105515.2297,6344346.438
1779181200000,562.14,565.56,556.29,562.85,10312900.103,4716161.4238,5596738.6792
1779184800000,562.84,566.36,554.58,558.02,18707999.791,8406102.0084,10301897.7826
1779188400000,558.01,561.79,553.43,553.99,16037177.8611,8182379.4837,7854798.3774
1779192000000,554.0,558.1,551.5,556.53,11908616.4134,5180667.1939,6727949.2195
1779195600000,556.54,566.3,554.28,564.56,12927022.3684,6085898.0765,6841124.2919
1779199200000,564.56,567.94,550.24,554.23,21471547.9776,11696956.9328,9774591.0448
1779202800000,554.22,566.11,553.77,565.04,25108973.650200002,11668687.2129,13440286.4373
1779206400000,565.04,573.88,559.5,570.22,20373570.3146,11123209.1539,9250361.1607
1779210000000,570.2,582.87,568.21,578.39,23467238.9653,13220242.7419,10246996.2234
1779213600000,578.45,581.5,569.59,571.74,32014200.536000002,18169369.1339,13844831.4021
1779217200000,571.74,578.62,570.01,571.15,21911538.9616,11187301.2459,10724237.7157
1779220800000,571.16,577.76,570.94,573.31,8152852.1064,4345924.23,3806927.8764
1779224400000,573.31,576.08,569.76,571.76,6974029.3049,3275709.1414,3698320.1635
1779228000000,571.75,571.75,565.47,569.39,6633147.923800001,2804937.9508,3828209.973
1779231600000,569.4,577.36,566.12,573.47,9187662.1055,4246894.824,4940767.2815
1779235200000,573.46,577.93,568.01,575.5,13586413.6314,6967567.324,6618846.3074
1779238800000,575.49,581.4,570.59,580.76,18572696.6058,11020691.282,7552005.3238
1779242400000,580.75,584.91,575.68,579.79,23438885.7249,13324706.6956,10114179.0293
1779246000000,579.81,589.31,576.52,587.86,29794009.4285,16806196.7113,12987812.7172
1779249600000,587.85,589.88,579.11,579.99,29096123.835300002,17632865.2666,11463258.5687
1779253200000,579.98,586.83,579.86,585.02,25240226.1101,12728886.8989,12511339.2112
1779256800000,585.02,592.6,583.8,585.2,16225823.6982,7762014.1066,8463809.5916
1779260400000,585.19,593.93,584.59,585.72,27840762.2323,15642072.6096,12198689.6227
1779264000000,585.72,586.62,578.33,579.06,27110103.068499997,15303310.519,11806792.5495
1779267600000,579.06,589.3,578.5,587.31,21785453.7139,10411116.4849,11374337.229
1779271200000,587.3,589.82,583.01,583.32,21082612.2809,10619105.4355,10463506.8454
1779274800000,583.32,585.55,580.93,582.84,16796416.3888,8007141.0859,8789275.3029
1779278400000,582.84,588.0,579.0,587.13,12541465.500799999,5893800.0225,6647665.4783
1779282000000,587.13,592.2,584.65,591.91,15731932.010400001,8385400.5521,7346531.4583
1779285600000,591.91,622.66,590.92,616.45,33941525.157900006,17122218.942,16819306.2159
1779289200000,616.45,639.69,611.6,633.35,131939724.6425,77263160.5667,54676564.0758
1779292800000,633.36,634.48,623.45,632.07,101602830.9823,57603061.3185,43999769.6638
1779296400000,632.08,667.87,630.66,654.56,49517388.0221,26141689.2267,23375698.7954
1779300000000,654.57,662.93,645.83,650.56,136076767.8328,76751654.4674,59325113.3654
1779303600000,650.58,689.15,649.66,677.06,58158016.606,27948144.8814,30209871.7246
1779307200000,677.06,681.79,666.2,680.01,139735610.3837,79110408.8144,60625201.5693
1779310800000,680.01,684.94,666.74,671.81,47687702.8901,24331938.1707,23355764.7194
1779314400000,671.81,674.37,666.44,669.07,37421433.4247,18356621.707,19064811.7177
1779318000000,669.06,676.0,661.97,673.1,25004912.8514,11429467.3258,13575445.5256
1779321600000,673.07,678.74,666.46,674.35,33541386.6079,16354033.3911,17187353.2168
1779325200000,674.36,683.24,672.09,676.1,30294237.0903,15469159.9926,14825077.0977
1779328800000,676.1,677.2,657.27,672.04,27766733.4185,14469034.6321,13297698.7864
1779332400000,672.05,677.89,671.42,672.85,42092468.1225,21683493.4231,20408974.6994
1779336000000,672.83,679.82,671.54,672.32,16235782.3812,8659407.967,7576374.4142
1779339600000,672.33,675.62,669.32,670.07,19908827.530199997,10607850.4785,9300977.0517
1779343200000,670.06,673.94,662.5,667.93,14315018.505199999,7598005.1542,6717013.351
1779346800000,667.93,672.25,663.2,664.62,22496021.9873,10681119.6188,11814902.3685
1779350400000,664.62,672.63,660.54,666.79,20493711.4844,10806229.5035,9687481.9809
1779354000000,666.78,670.75,663.0,664.31,25894618.732100002,12616841.4121,13277777.32
1779357600000,664.27,669.48,653.13,659.4,15632324.700199999,7846431.0852,7785893.615
1779361200000,659.43,660.37,651.67,654.38,38445320.5677,17450268.7832,20995051.7845
1779364800000,654.39,666.76,652.6,660.89,25748708.022699997,10986526.1244,14762181.8983
1779368400000,660.89,668.61,656.7,667.42,28733955.387199998,16304068.4353,12429886.9519
