timestamp,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd,trades
1781692860000,0.086,0.08606,0.086,0.08605,508.2599999999998,505.6299999999998,2.63,502.99999999999983,502.99999999999983,22
1781692920000,0.08605,0.08605,0.086,0.08603,879.1799999999998,740.3499999999998,138.82999999999998,601.5199999999998,1104.5199999999995,42
1781692980000,0.08602,0.08604,0.08601,0.08604,143.31,106.61999999999999,36.690000000000005,69.92999999999998,1174.4499999999996,36
1781693040000,0.08604,0.08607,0.08603,0.08605,597.9599999999999,584.9499999999999,13.010000000000002,571.9399999999999,1746.3899999999994,28
1781693100000,0.08604,0.08611,0.08603,0.08611,174.95,150.42000000000002,24.530000000000005,125.89000000000001,1872.2799999999995,41
1781693160000,0.08611,0.08611,0.0861,0.0861,1021.4200000000002,374.77,646.6500000000001,-271.8800000000001,1600.3999999999994,29
1781693220000,0.0861,0.08611,0.08601,0.08607,329.2300000000001,230.86999999999998,98.35999999999999,132.51,1732.9099999999994,53
1781693280000,0.08607,0.08607,0.08601,0.08602,451.15999999999997,80.11,371.05,-290.94,1441.9699999999993,24
1781693340000,0.08602,0.08602,0.08596,0.08602,740.3100000000001,250.35999999999999,489.9500000000001,-239.59000000000012,1202.3799999999992,43
1781693400000,0.08602,0.08606,0.086,0.08601,492.7200000000001,306.7200000000001,186.0,120.72000000000008,1323.0999999999992,38
1781693460000,0.08601,0.08606,0.086,0.08602,593.03,169.87999999999997,423.1499999999999,-253.26999999999995,1069.8299999999992,56
1781693520000,0.08602,0.08606,0.086,0.08606,322.30000000000007,160.66,161.64000000000004,-0.9800000000000466,1068.8499999999992,47
1781693580000,0.08606,0.08607,0.08597,0.08598,1472.1100000000001,16.6,1455.51,-1438.91,-370.06000000000085,44
1781693640000,0.08598,0.086,0.08596,0.08597,768.68,710.5100000000001,58.169999999999995,652.3400000000001,282.2799999999993,44
1781693700000,0.08597,0.08599,0.08594,0.08596,684.0399999999998,194.85,489.19000000000005,-294.34000000000003,-12.060000000000741,42
1781693760000,0.08596,0.08597,0.08594,0.08594,170.41000000000003,66.71,103.69999999999999,-36.989999999999995,-49.050000000000736,43
1781693820000,0.08595,0.08595,0.08591,0.08595,741.1,77.69000000000001,663.4100000000001,-585.72,-634.7700000000008,53
1781693880000,0.08595,0.08595,0.08589,0.08591,2157.87,58.97999999999999,2098.8899999999994,-2039.9099999999994,-2674.6800000000003,62
1781693940000,0.08591,0.08594,0.0859,0.08594,465.82,256.40999999999997,209.41000000000005,46.999999999999915,-2627.6800000000003,58
1781694000000,0.08593,0.08606,0.08593,0.08597,1030.76,623.5100000000001,407.25,216.2600000000001,-2411.42,130
1781694060000,0.08595,0.08596,0.08591,0.08594,694.9300000000001,60.089999999999996,634.84,-574.75,-2986.17,42
1781694060000,0.08596,0.08596,0.0859,0.08594,902.6,109.82,792.78,-682.96,-3094.38,77
1781694120000,0.08594,0.08595,0.08581,0.08583,1900.9199999999998,149.86,1751.06,-1601.1999999999998,-4695.58,86
1781694120000,0.08594,0.08595,0.08581,0.08583,1900.9199999999998,149.86,1751.06,-1601.1999999999998,-4587.37,86
1781694180000,0.08583,0.08586,0.08575,0.08582,9476.880000000003,2282.1300000000006,7194.750000000003,-4912.620000000003,-9499.990000000002,130
1781694180000,0.08583,0.08586,0.08575,0.08582,9476.880000000003,2282.1300000000006,7194.750000000003,-4912.620000000003,-9608.200000000003,130
1781694240000,0.08582,0.08584,0.08579,0.0858,1187.9099999999994,379.11999999999995,808.7900000000001,-429.67000000000013,-10037.870000000003,98
1781694240000,0.08582,0.08584,0.08579,0.0858,1187.9099999999994,379.11999999999995,808.7900000000001,-429.67000000000013,-9929.660000000002,98
1781694300000,0.08579,0.08579,0.08542,0.08561,38030.31999999994,6161.370000000002,31868.949999999968,-25707.579999999965,-35637.23999999997,817
1781694300000,0.08579,0.08579,0.08542,0.08561,38030.31999999994,6161.370000000002,31868.949999999968,-25707.579999999965,-35745.44999999997,817
1781694360000,0.08561,0.08581,0.08561,0.08579,3311.6699999999996,1540.9699999999991,1770.7,-229.73000000000093,-35866.96999999997,213
1781694360000,0.08561,0.08581,0.08561,0.08579,3311.6699999999996,1540.9699999999991,1770.7,-229.73000000000093,-35975.17999999997,213
1781694420000,0.08578,0.08583,0.08572,0.08575,2131.96,1789.3100000000002,342.65,1446.6600000000003,-34420.30999999997,154
1781694420000,0.08578,0.08583,0.08572,0.08575,2131.96,1789.3100000000002,342.65,1446.6600000000003,-34528.51999999997,154
1781694480000,0.08574,0.08582,0.08572,0.08575,3250.060000000001,1263.3299999999988,1986.73,-723.4000000000012,-35251.91999999997,152
1781694480000,0.08574,0.08582,0.08572,0.08575,3250.060000000001,1263.3299999999988,1986.73,-723.4000000000012,-35143.70999999997,152
1781694540000,0.08574,0.08583,0.08574,0.0858,618.5699999999997,431.09000000000003,187.48,243.61000000000004,-35008.30999999997,95
1781694600000,0.08579,0.08589,0.08578,0.08588,979.66,839.1299999999998,140.53,698.5999999999998,-34309.70999999997,101
1781694600000,0.08579,0.08589,0.08578,0.08588,979.66,839.1299999999998,140.53,698.5999999999998,-34201.49999999997,101
1781694660000,0.08588,0.0859,0.08583,0.08587,5174.3,2474.12,2700.1800000000003,-226.0600000000004,-34535.76999999997,99
1781694660000,0.08588,0.0859,0.08583,0.08587,5174.3,2474.12,2700.1800000000003,-226.0600000000004,-34427.55999999997,99
1781694720000,0.08586,0.08587,0.0858,0.08582,4936.48,1364.8500000000004,3571.6300000000006,-2206.78,-36742.54999999997,95
1781694720000,0.08586,0.08587,0.0858,0.08582,4936.48,1364.8500000000004,3571.6300000000006,-2206.78,-36634.33999999997,95
