timestamp,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd,trades
1781694360000,64594.0,64676.8,64593.9,64656.0,42810.10000000024,29562.949999999368,13247.150000000147,16315.79999999922,-74686.81000000071,3681
1781694420000,64656.0,64703.9,64650.0,64650.0,9534.510000000106,6597.570000000041,2936.94000000002,3660.6300000000206,-70838.63000000067,1577
1781694420000,64656.0,64703.9,64650.0,64650.0,9534.510000000106,6597.570000000041,2936.94000000002,3660.6300000000206,-71026.18000000069,1577
1781694480000,64650.0,64676.5,64616.5,64632.6,16953.700000000143,9429.790000000066,7523.910000000057,1905.8800000000092,-68932.75000000067,1894
1781694480000,64650.0,64676.5,64616.5,64632.6,16953.700000000143,9429.790000000066,7523.910000000057,1905.8800000000092,-69120.30000000069,1894
1781694540000,64632.7,64662.8,64632.6,64634.7,7373.900000000093,4093.4100000000312,3280.49000000002,812.9200000000114,-68119.83000000066,1242
1781694540000,64632.7,64662.8,64632.6,64634.7,7373.900000000093,4093.4100000000312,3280.49000000002,812.9200000000114,-68307.38000000067,1242
1781694600000,64634.7,64659.0,64634.6,64653.2,6275.730000000025,3550.6100000000165,2725.120000000003,825.4900000000134,-67481.89000000065,754
1781694600000,64634.7,64659.0,64634.6,64653.2,6275.730000000025,3550.6100000000165,2725.120000000003,825.4900000000134,-67294.34000000064,754
1781694660000,64653.2,64659.8,64620.0,64645.3,4537.150000000045,2813.960000000017,1723.1899999999955,1090.7700000000214,-66391.12000000064,1075
1781694660000,64653.2,64659.8,64620.0,64645.3,4537.150000000045,2813.960000000017,1723.1899999999955,1090.7700000000214,-66203.57000000062,1075
1781694720000,64645.2,64660.0,64616.1,64618.3,5285.070000000061,3647.980000000009,1637.0899999999956,2010.8900000000135,-64192.680000000604,1159
1781694720000,64645.2,64660.0,64616.1,64618.3,5285.070000000061,3647.980000000009,1637.0899999999956,2010.8900000000135,-64380.23000000062,1159
1781694780000,64618.3,64641.2,64574.6,64586.2,8145.690000000087,3098.5300000000134,5047.160000000034,-1948.630000000021,-66328.86000000064,1361
1781694780000,64618.3,64641.2,64574.6,64586.2,8145.690000000087,3098.5300000000134,5047.160000000034,-1948.630000000021,-66141.31000000062,1361
1781694840000,64586.2,64600.0,64551.0,64573.3,12388.410000000129,3946.990000000021,8441.420000000038,-4494.430000000017,-70823.29000000066,1723
1781694840000,64586.2,64600.0,64551.0,64573.3,12388.410000000129,3946.990000000021,8441.420000000038,-4494.430000000017,-70635.74000000065,1723
1781694900000,64573.3,64600.0,64553.8,64589.8,10613.660000000093,6458.390000000032,4155.270000000023,2303.120000000009,-68520.17000000065,1386
1781694900000,64573.3,64600.0,64553.8,64589.8,10613.660000000093,6458.390000000032,4155.270000000023,2303.120000000009,-68332.62000000064,1386
1781694960000,64589.9,64595.8,64514.6,64584.0,18817.03999999992,6669.960000000065,12147.080000000084,-5477.120000000019,-73809.74000000066,2516
1781695020000,64584.0,64590.0,64521.1,64540.4,11659.860000000197,6887.470000000072,4772.390000000048,2115.0800000000245,-71882.21000000065,1977
1781695020000,64584.0,64590.0,64521.1,64540.4,11659.860000000197,6887.470000000072,4772.390000000048,2115.0800000000245,-71694.66000000063,1977
1781695080000,64540.3,64554.0,64531.1,64540.0,6139.040000000086,3454.2800000000225,2684.7600000000048,769.5200000000177,-70925.14000000061,1634
1781695080000,64540.3,64554.0,64531.1,64540.0,6139.040000000086,3454.2800000000225,2684.7600000000048,769.5200000000177,-71112.69000000063,1634
1781695140000,64540.0,64600.0,64533.0,64600.0,6674.35000000005,5281.810000000043,1392.5400000000013,3889.270000000042,-67223.42000000058,1528
1781695140000,64540.0,64600.0,64533.0,64600.0,6674.35000000005,5281.810000000043,1392.5400000000013,3889.270000000042,-67035.87000000056,1528
1781695200000,64600.0,64662.2,64599.9,64634.1,8166.46000000005,5983.730000000029,2182.7299999999955,3801.000000000033,-63422.420000000544,1561
1781695200000,64600.0,64662.2,64599.9,64634.1,8166.46000000005,5983.730000000029,2182.7299999999955,3801.000000000033,-63234.87000000053,1561
1781695260000,64634.1,64682.6,64634.1,64682.6,7033.080000000039,5411.530000000031,1621.5499999999986,3789.9800000000323,-59632.44000000051,1562
1781695260000,64634.1,64682.6,64634.1,64682.6,7033.080000000039,5411.530000000031,1621.5499999999986,3789.9800000000323,-59444.890000000494,1562
1781695320000,64682.5,64696.4,64610.8,64614.2,10405.310000000027,3887.7000000000166,6517.609999999991,-2629.909999999974,-62074.80000000047,2007
1781695320000,64682.5,64696.4,64610.8,64614.2,10405.310000000027,3887.7000000000166,6517.609999999991,-2629.909999999974,-62262.350000000486,2007
1781695380000,64614.2,64656.2,64614.2,64648.8,5091.7400000000025,3116.940000000013,1974.7999999999734,1142.1400000000394,-61120.21000000044,2007
1781695380000,64614.2,64656.2,64614.2,64648.8,5091.7400000000025,3116.940000000013,1974.7999999999734,1142.1400000000394,-60932.660000000425,2007
1781695440000,64648.8,64648.8,64609.0,64609.3,6618.100000000046,1702.569999999996,4915.530000000001,-3212.9600000000046,-64333.17000000045,1562
1781695440000,64648.8,64648.8,64609.0,64609.3,6618.100000000046,1702.569999999996,4915.530000000001,-3212.9600000000046,-64145.62000000043,1562
1781695500000,64609.3,64675.8,64590.4,64659.5,6883.25000000011,3391.690000000011,3491.5600000000286,-99.87000000001763,-64433.04000000047,1571
1781695500000,64609.3,64675.8,64590.4,64659.5,6883.25000000011,3391.690000000011,3491.5600000000286,-99.87000000001763,-64245.49000000045,1571
1781695560000,64659.5,64670.0,64651.0,64668.1,1920.9499999999991,1348.4899999999986,572.4599999999997,776.029999999999,-63469.46000000045,446
1781695560000,64659.5,64670.0,64651.0,64668.1,1920.9499999999991,1348.4899999999986,572.4599999999997,776.029999999999,-63657.01000000047,446
1781695620000,64668.0,64716.4,64657.8,64686.6,9425.290000000075,8102.970000000031,1322.3199999999965,6780.650000000034,-56876.36000000044,1161
1781695620000,64668.0,64716.4,64657.8,64686.6,9425.290000000075,8102.970000000031,1322.3199999999965,6780.650000000034,-56688.81000000042,1161
1781695680000,64686.6,64688.4,64665.0,64680.3,4452.370000000029,3644.780000000014,807.5899999999988,2837.190000000015,-54039.17000000042,737
1781695680000,64686.6,64688.4,64665.0,64680.3,4452.370000000029,3644.780000000014,807.5899999999988,2837.190000000015,-53851.6200000004,737
1781695740000,64680.3,64702.0,64667.3,64669.0,3213.6400000000167,1647.349999999998,1566.2899999999972,81.06000000000085,-53958.11000000042,589
1781695740000,64680.3,64702.0,64667.3,64669.0,3213.6400000000167,1647.349999999998,1566.2899999999972,81.06000000000085,-53770.560000000405,589
1781695800000,64669.0,64678.2,64631.7,64639.5,3307.740000000013,1171.7199999999982,2136.0199999999954,-964.2999999999972,-54734.8600000004,904
1781695800000,64669.0,64678.2,64631.7,64639.5,3307.740000000013,1171.7199999999982,2136.0199999999954,-964.2999999999972,-54922.41000000042,904
1781695860000,64639.6,64688.1,64634.9,64685.9,2173.3699999999967,1347.8099999999968,825.5599999999991,522.2499999999976,-54212.6100000004,614
1781695860000,64639.6,64688.1,64634.9,64685.9,2173.3699999999967,1347.8099999999968,825.5599999999991,522.2499999999976,-54400.16000000042,614
1781695920000,64685.8,64694.7,64676.9,64692.9,2878.3100000000077,1985.6499999999971,892.6599999999997,1092.9899999999975,-53119.6200000004,511
1781695920000,64685.8,64694.7,64676.9,64692.9,2878.3100000000077,1985.6499999999971,892.6599999999997,1092.9899999999975,-53307.17000000042,511
1781695980000,64692.8,64716.8,64688.9,64692.2,18902.190000000024,12736.460000000076,6165.73000000002,6570.730000000056,-46548.89000000035,1182
1781695980000,64692.8,64716.8,64688.9,64692.2,18902.190000000024,12736.460000000076,6165.73000000002,6570.730000000056,-46736.440000000366,1182
1781696040000,64692.2,64701.2,64656.6,64696.0,10065.590000000095,2546.610000000003,7518.980000000034,-4972.370000000032,-51708.8100000004,860
1781696040000,64692.2,64701.2,64656.6,64696.0,10065.590000000095,2546.610000000003,7518.980000000034,-4972.370000000032,-51521.26000000038,860
1781696100000,64695.9,64696.9,64650.0,64678.8,4336.180000000019,2690.450000000011,1645.729999999994,1044.720000000017,-50664.09000000038,734

1781696160000,64678.7,64701.6,64678.7,64695.7,3499.670000000024,1366.979999999998,2132.689999999999,-765.7100000000012,-51242.250000000364,546
1781696160000,64678.7,64701.6,64678.7,64695.7,3499.670000000024,1366.979999999998,2132.689999999999,-765.7100000000012,-51429.80000000038,546
1781696220000,64695.7,64716.7,64695.7,64716.6,5481.730000000055,3953.6700000000187,1528.0599999999972,2425.6100000000215,-49004.19000000036,742
1781696220000,64695.7,64716.7,64695.7,64716.6,5481.730000000055,3953.6700000000187,1528.0599999999972,2425.6100000000215,-48816.64000000034,742
1781696280000,64716.5,64748.2,64695.7,64730.2,6433.750000000036,4403.300000000012,2030.4499999999969,2372.850000000015,-46443.79000000033,949
1781696280000,64716.5,64748.2,64695.7,64730.2,6433.750000000036,4403.300000000012,2030.4499999999969,2372.850000000015,-46631.340000000346,949
1781696340000,64730.3,64730.3,64700.0,64724.1,6310.290000000066,2213.5900000000074,4096.700000000025,-1883.1100000000179,-48326.90000000034,782
1781696340000,64730.3,64730.3,64700.0,64724.1,6310.290000000066,2213.5900000000074,4096.700000000025,-1883.1100000000179,-48514.45000000036,782
1781696400000,64724.2,64759.7,64724.1,64759.7,6596.480000000043,2933.2800000000043,3663.200000000014,-729.9200000000096,-49244.370000000374,848
1781696400000,64724.2,64759.7,64724.1,64759.7,6596.480000000043,2933.2800000000043,3663.200000000014,-729.9200000000096,-49056.820000000356,848
1781696460000,64759.6,64766.3,64746.1,64763.2,5208.460000000013,3405.170000000005,1803.2899999999981,1601.880000000007,-47642.49000000037,580
1781696460000,64759.6,64766.3,64746.1,64763.2,5821.710000000016,3847.720000000009,1973.9899999999977,1873.7300000000112,-47183.090000000346,644
