timestamp,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd,trades
1748736000000,104544.6,104599.6,104400.0,104427.5,985.062999999942,432.3039999999976,552.758999999988,-120.45499999999038,-120.45499999999038,8240
1748736900000,104427.4,104455.2,104314.8,104319.3,961.3809999999172,466.90099999999364,494.47999999998336,-27.57899999998972,-148.0339999999801,10059
1748737800000,104319.4,104418.4,104277.3,104418.3,1078.5149999999164,605.3109999999798,473.20399999999154,132.10699999998826,-15.926999999991835,8258
1748738700000,104418.4,104435.0,104333.5,104408.7,413.5669999999928,187.2100000000008,226.35700000000114,-39.14700000000033,-55.07399999999217,3486
1748739600000,104408.7,104433.7,104300.0,104430.1,647.071999999978,249.23400000000143,397.83799999999434,-148.6039999999929,-203.67799999998508,5402
1748740500000,104430.0,104477.8,104260.5,104344.7,640.2269999999709,325.58899999999704,314.6379999999996,10.950999999997464,-192.7269999999876,6203
1748741400000,104344.7,104365.1,104112.4,104168.6,1359.8179999999109,537.0219999999877,822.7959999999753,-285.7739999999876,-478.5009999999752,10648
1748742300000,104168.6,104252.4,103917.9,104085.2,1867.2109999998565,677.4419999999766,1189.76899999994,-512.3269999999634,-990.8279999999386,12665
1748743200000,104085.1,104090.7,103860.9,103894.9,1379.5759999998832,701.2769999999664,678.2989999999753,22.977999999991084,-967.8499999999475,13156
1748744100000,103894.9,104166.3,103894.9,104120.5,664.110999999976,480.56999999999385,183.5410000000016,297.02899999999227,-670.8209999999552,6995
1748745000000,104120.5,104225.8,104120.5,104193.3,723.4669999999805,503.73199999999315,219.7350000000009,283.9969999999922,-386.823999999963,5217
1748745900000,104193.3,104289.7,104121.5,104143.9,691.7019999999625,385.4419999999952,306.2599999999982,79.181999999997,-307.641999999966,6841
1748746800000,104144.0,104190.8,104003.2,104024.4,556.3059999999845,284.0160000000022,272.2900000000005,11.726000000001704,-295.9159999999643,5949
1748747700000,104024.4,104107.0,103930.0,104107.0,663.9249999999789,333.5289999999956,330.3960000000014,3.13299999999424,-292.78299999997006,7069
1748748600000,104107.0,104279.4,104106.9,104267.7,728.4319999999751,551.4609999999919,176.97100000000128,374.4899999999907,81.70700000002063,5487
